address,street,num,school,range_low,range_high,Geocodio Latitude,Geocodio Longitude,Geocodio Accuracy Score,Geocodio Accuracy Type,Geocodio Address Line 1,Geocodio Address Line 2,Geocodio Address Line 3,Geocodio Address Line 4,Geocodio House Number,Geocodio Street,Geocodio Unit Type,Geocodio Unit Number,Geocodio City,Geocodio State / Province,Geocodio Nation,Geocodio County,Geocodio Postal Code,Geocodio Country,Geocodio Building Name,Geocodio Source,Geocodio Stable Address Key,Geocodio Match Type
"1 Lexington Avenue, Somerville MA",Lexington Avenue,1,KENNEDY,1,199,42.393547,-71.111624,1,rooftop,1 Lexington Ave,,"Somerville, MA 02144",,1,Lexington Ave,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn2fkp3yb5xds2525u8ekryv5jdf,building_centroid
"34 Lexington Avenue, Somerville MA",Lexington Avenue,34,KENNEDY,1,199,42.393819,-71.113128,1,rooftop,34 Lexington Ave,,"Somerville, MA 02144",,34,Lexington Ave,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn2fkp3yb5xds25qj7sgfeasdk6f,building_centroid
"67 Lexington Avenue, Somerville MA",Lexington Avenue,67,KENNEDY,1,199,42.394547,-71.114334,1,rooftop,67 Lexington Ave,,"Somerville, MA 02144",,67,Lexington Ave,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn2fkp3yb5xds25nbvadzv28p7v6,building_centroid
"100 Lexington Avenue, Somerville MA",Lexington Avenue,100,KENNEDY,1,199,42.394828,-71.116308,1,range_interpolation,100 Lexington Ave,,"Somerville, MA 02144",,100,Lexington Ave,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usn2fkp3yb5xds25l7b34dtpgqnyg,
"133 Lexington Avenue, Somerville MA",Lexington Avenue,133,KENNEDY,1,199,42.394912,-71.116007,1,range_interpolation,133 Lexington Ave,,"Somerville, MA 02144",,133,Lexington Ave,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usn2fkp3yb5xds25jujxgwwddunkg,
"166 Lexington Avenue, Somerville MA",Lexington Avenue,166,KENNEDY,1,199,42.394567,-71.11585,1,range_interpolation,166 Lexington Ave,,"Somerville, MA 02144",,166,Lexington Ave,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usn2fkp3yb5xds25trc7j8wvtr6r8,
"199 Lexington Avenue, Somerville MA",Lexington Avenue,199,KENNEDY,1,199,42.394658,-71.115578,1,range_interpolation,199 Lexington Ave,,"Somerville, MA 02144",,199,Lexington Ave,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usn2fkp3yb5xds2554p2yevw94dd9,
"1 Linden Avenue, Somerville MA",Linden Avenue,1,KENNEDY,1,99,42.378373,-71.092697,0.95,rooftop,1 Linden St,,"Somerville, MA 02143",,1,Linden St,,,Somerville,MA,,Middlesex County,02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnptz69trdt5bnfwun3wnqj7fvp7,building_centroid
"26 Linden Avenue, Somerville MA",Linden Avenue,26,KENNEDY,1,99,42.388287,-71.113601,1,range_interpolation,26 Linden Ave,,"Somerville, MA 02143",,26,Linden Ave,,,Somerville,MA,,Middlesex County,02143,US,,TIGER/Line® from the US Census Bureau,gcod_usnq562smj3qsv9f92exbrsammwe4,
"50 Linden Avenue, Somerville MA",Linden Avenue,50,KENNEDY,1,99,42.389531,-71.112697,1,range_interpolation,50 Linden Ave,,"Somerville, MA 02143",,50,Linden Ave,,,Somerville,MA,,Middlesex County,02143,US,,TIGER/Line® from the US Census Bureau,gcod_usnq562smj3qsv9fnm7ut6azhdtb9,
"74 Linden Avenue, Somerville MA",Linden Avenue,74,KENNEDY,1,99,42.390079,-71.112314,1,range_interpolation,74 Linden Ave,,"Somerville, MA 02143",,74,Linden Ave,,,Somerville,MA,,Middlesex County,02143,US,,TIGER/Line® from the US Census Bureau,gcod_usnq562smj3qsv9fr6t3adc64lar8,
"99 Linden Avenue, Somerville MA",Linden Avenue,99,KENNEDY,1,99,42.378523,-71.092574,0.95,range_interpolation,99 Linden St,,"Somerville, MA 02143",,99,Linden St,,,Somerville,MA,,Middlesex County,02143,US,,TIGER/Line® from the US Census Bureau,gcod_usnptz69trdt5bnfzwy7lu2kaqpaf,
"1 Linden Circle, Somerville MA",Linden Circle,1,KENNEDY,1,99,42.378373,-71.092697,0.95,rooftop,1 Linden St,,"Somerville, MA 02143",,1,Linden St,,,Somerville,MA,,Middlesex County,02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnptz69trdt5bnfwun3wnqj7fvp7,building_centroid
"26 Linden Circle, Somerville MA",Linden Circle,26,KENNEDY,1,99,42.387868,-71.113864,1,range_interpolation,26 Linden Cir,,"Somerville, MA 02143",,26,Linden Cir,,,Somerville,MA,,Middlesex County,02143,US,,TIGER/Line® from the US Census Bureau,gcod_usnqgbn4mujyz3bd2q3ud8happbre,
"50 Linden Circle, Somerville MA",Linden Circle,50,KENNEDY,1,99,42.387823,-71.113733,1,range_interpolation,50 Linden Cir,,"Somerville, MA 02143",,50,Linden Cir,,,Somerville,MA,,Middlesex County,02143,US,,TIGER/Line® from the US Census Bureau,gcod_usnqgbn4mujyz3bda2rjsffu679l4,
"74 Linden Circle, Somerville MA",Linden Circle,74,KENNEDY,1,99,42.387778,-71.113602,1,range_interpolation,74 Linden Cir,,"Somerville, MA 02143",,74,Linden Cir,,,Somerville,MA,,Middlesex County,02143,US,,TIGER/Line® from the US Census Bureau,gcod_usnqgbn4mujyz3bd4fhzjxuhlehf7,
"99 Linden Circle, Somerville MA",Linden Circle,99,KENNEDY,1,99,42.378523,-71.092574,0.95,range_interpolation,99 Linden St,,"Somerville, MA 02143",,99,Linden St,,,Somerville,MA,,Middlesex County,02143,US,,TIGER/Line® from the US Census Bureau,gcod_usnptz69trdt5bnfzwy7lu2kaqpaf,
"1 Linden Place, Somerville MA",Linden Place,1,KENNEDY,1,99,42.378373,-71.092697,0.95,rooftop,1 Linden St,,"Somerville, MA 02143",,1,Linden St,,,Somerville,MA,,Middlesex County,02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnptz69trdt5bnfwun3wnqj7fvp7,building_centroid
"26 Linden Place, Somerville MA",Linden Place,26,KENNEDY,1,99,42.389611,-71.113033,1,range_interpolation,26 Linden Pl,,"Somerville, MA 02143",,26,Linden Pl,,,Somerville,MA,,Middlesex County,02143,US,,TIGER/Line® from the US Census Bureau,gcod_usnd7jutbsjvf7z5pca8jpvltda7f,
"50 Linden Place, Somerville MA",Linden Place,50,KENNEDY,1,99,42.389631,-71.113079,1,rooftop,50 Linden Pl,,"Somerville, MA 02143",,50,Linden Pl,,,Somerville,MA,,Middlesex County,02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnd7jutbsjvf7z59yepl45f373ae,building_centroid
"74 Linden Place, Somerville MA",Linden Place,74,KENNEDY,1,99,42.3897,-71.113267,1,range_interpolation,74 Linden Pl,,"Somerville, MA 02143",,74,Linden Pl,,,Somerville,MA,,Middlesex County,02143,US,,TIGER/Line® from the US Census Bureau,gcod_usnd7jutbsjvf7z53wbyzja2wv4f2,
"99 Linden Place, Somerville MA",Linden Place,99,KENNEDY,1,99,42.378523,-71.092574,0.95,range_interpolation,99 Linden St,,"Somerville, MA 02143",,99,Linden St,,,Somerville,MA,,Middlesex County,02143,US,,TIGER/Line® from the US Census Bureau,gcod_usnptz69trdt5bnfzwy7lu2kaqpaf,
"1 Lowell Circle, Somerville MA",Lowell Circle,1,KENNEDY,1,99,42.387657,-71.110303,0.91,nearest_rooftop_match,5 Lowell Cir,,"Somerville, MA 02143",,5,Lowell Cir,,,Somerville,MA,,Middlesex County,02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnny8h973ydqzu3p7w4632yh8jf6,building_centroid
"26 Lowell Circle, Somerville MA",Lowell Circle,26,KENNEDY,1,99,42.387734,-71.109834,1,range_interpolation,26 Lowell Cir,,"Somerville, MA 02143",,26,Lowell Cir,,,Somerville,MA,,Middlesex County,02143,US,,TIGER/Line® from the US Census Bureau,gcod_usnny8h973ydqzu3fsyx3kus4wkah,
"50 Lowell Circle, Somerville MA",Lowell Circle,50,KENNEDY,1,99,42.387755,-71.109911,1,range_interpolation,50 Lowell Cir,,"Somerville, MA 02143",,50,Lowell Cir,,,Somerville,MA,,Middlesex County,02143,US,,TIGER/Line® from the US Census Bureau,gcod_usnny8h973ydqzu3vkyhfl76fk3fe,
"74 Lowell Circle, Somerville MA",Lowell Circle,74,KENNEDY,1,99,42.387775,-71.109988,1,range_interpolation,74 Lowell Cir,,"Somerville, MA 02143",,74,Lowell Cir,,,Somerville,MA,,Middlesex County,02143,US,,TIGER/Line® from the US Census Bureau,gcod_usnny8h973ydqzu3fcvwvvjnsfvx8,
"99 Lowell Circle, Somerville MA",Lowell Circle,99,KENNEDY,1,99,42.387634,-71.109558,0.89,nearest_rooftop_match,97 Lowell St,,"Somerville, MA 02143",,97,Lowell St,,,Somerville,MA,,Middlesex County,02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnff45rg4jhp3patvpj5sz8evbwa,building_centroid
"1 Mardell Circle, Somerville MA",Mardell Circle,1,KENNEDY,1,99,42.385454,-71.10954,0.89,nearest_rooftop_match,7 Mardell Cir,,"Somerville, MA 02143",,7,Mardell Cir,,,Somerville,MA,,Middlesex County,02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnywksbrjc8wfkd3xnf28phcppd2,building_centroid
"26 Mardell Circle, Somerville MA",Mardell Circle,26,KENNEDY,1,99,42.385296,-71.109178,1,range_interpolation,26 Mardell Cir,,"Somerville, MA 02143",,26,Mardell Cir,,,Somerville,MA,,Middlesex County,02143,US,,TIGER/Line® from the US Census Bureau,gcod_usnywksbrjc8wfkdme4qn9t4npdj2,
"50 Mardell Circle, Somerville MA",Mardell Circle,50,KENNEDY,1,99,42.385311,-71.109238,1,range_interpolation,50 Mardell Cir,,"Somerville, MA 02143",,50,Mardell Cir,,,Somerville,MA,,Middlesex County,02143,US,,TIGER/Line® from the US Census Bureau,gcod_usnywksbrjc8wfkdqnaznpn52sa6e,
"74 Mardell Circle, Somerville MA",Mardell Circle,74,KENNEDY,1,99,42.385326,-71.109297,1,range_interpolation,74 Mardell Cir,,"Somerville, MA 02143",,74,Mardell Cir,,,Somerville,MA,,Middlesex County,02143,US,,TIGER/Line® from the US Census Bureau,gcod_usnywksbrjc8wfkdfmwg9wkpraxc6,
"99 Mardell Circle, Somerville MA",Mardell Circle,99,KENNEDY,1,99,42.382896,-71.083596,0.83,range_interpolation,99 Myrtle Ct,,"Somerville, MA 02145",,99,Myrtle Ct,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnzbysbjesmhuzbgfzmvynax6t55,
"1 Miller Street, Somerville MA",Miller Street,1,KENNEDY,1,99,42.383922,-71.11262,0.91,nearest_rooftop_match,2 Miller St,,"Somerville, MA 02143",,2,Miller St,,,Somerville,MA,,Middlesex County,02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn8zc64jpqpyb3bbj2vb8e63wwtb,building_centroid
"26 Miller Street, Somerville MA",Miller Street,26,KENNEDY,1,99,42.384218,-71.112563,1,range_interpolation,26 Miller St,,"Somerville, MA 02143",,26,Miller St,,,Somerville,MA,,Middlesex County,02143,US,,TIGER/Line® from the US Census Bureau,gcod_usn8zc64jpqpyb3bm8wzrutrrb899,
"50 Miller Street, Somerville MA",Miller Street,50,KENNEDY,1,99,42.384445,-71.112901,1,range_interpolation,50 Miller St,,"Somerville, MA 02143",,50,Miller St,,,Somerville,MA,,Middlesex County,02143,US,,TIGER/Line® from the US Census Bureau,gcod_usn8zc64jpqpyb3bm49nud86h4qxb,
"74 Miller Street, Somerville MA",Miller Street,74,KENNEDY,1,99,42.384567,-71.113433,1,range_interpolation,74 Miller St,,"Somerville, MA 02143",,74,Miller St,,,Somerville,MA,,Middlesex County,02143,US,,TIGER/Line® from the US Census Bureau,gcod_usn8zc64jpqpyb3bmw6wvxfy2dkm5,
"99 Miller Street, Somerville MA",Miller Street,99,KENNEDY,1,99,42.384533,-71.113535,0.84,nearest_rooftop_match,35 Miller St,,"Somerville, MA 02143",,35,Miller St,,,Somerville,MA,,Middlesex County,02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn8zc64jpqpyb3bywqzvscnnpvpf,building_centroid
"1 Mossland Street, Somerville MA",Mossland Street,1,KENNEDY,1,99,42.387265,-71.116474,1,rooftop,1 Mossland St,,"Somerville, MA 02144",,1,Mossland St,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnt8v7fylzvh72e8precbea9rz7g,building_centroid
"26 Mossland Street, Somerville MA",Mossland Street,26,KENNEDY,1,99,42.387287,-71.116342,1,range_interpolation,26 Mossland St,,"Somerville, MA 02144",,26,Mossland St,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usnt8v7fylzvh72e2lryvn9k9ucj8,
"50 Mossland Street, Somerville MA",Mossland Street,50,KENNEDY,1,99,42.387437,-71.116011,1,range_interpolation,50 Mossland St,,"Somerville, MA 02144",,50,Mossland St,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usnt8v7fylzvh72e44lngbrxv8gkg,
"74 Mossland Street, Somerville MA",Mossland Street,74,KENNEDY,1,99,42.387579,-71.115666,1,range_interpolation,74 Mossland St,,"Somerville, MA 02144",,74,Mossland St,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usnt8v7fylzvh72e8x6hp3yedwzv9,
"99 Mossland Street, Somerville MA",Mossland Street,99,KENNEDY,1,99,42.387616,-71.115652,0.82,nearest_rooftop_match,17 Mossland St,,"Somerville, MA 02144",,17,Mossland St,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnt8v7fylzvh72e64c6bmk9t8bpb,building_centroid
"1 Mountain Avenue, Somerville MA",Mountain Avenue,1,KENNEDY,1,99,42.390308,-71.111212,0.94,nearest_rooftop_match,3 Mountain Ave,,"Somerville, MA 02143",,3,Mountain Ave,,,Somerville,MA,,Middlesex County,02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usneblgz73a5rv7clvt7d82t5yjv8,building_centroid
"26 Mountain Avenue, Somerville MA",Mountain Avenue,26,KENNEDY,1,99,42.390341,-71.111187,1,range_interpolation,26 Mountain Ave,,"Somerville, MA 02143",,26,Mountain Ave,,,Somerville,MA,,Middlesex County,02143,US,,TIGER/Line® from the US Census Bureau,gcod_usneblgz73a5rv7czc9uyllvpskj8,
"50 Mountain Avenue, Somerville MA",Mountain Avenue,50,KENNEDY,1,99,42.390428,-71.111421,1,range_interpolation,50 Mountain Ave,,"Somerville, MA 02143",,50,Mountain Ave,,,Somerville,MA,,Middlesex County,02143,US,,TIGER/Line® from the US Census Bureau,gcod_usneblgz73a5rv7cxjpr3prlcb4jc,
"74 Mountain Avenue, Somerville MA",Mountain Avenue,74,KENNEDY,1,99,42.390522,-71.111656,1,range_interpolation,74 Mountain Ave,,"Somerville, MA 02143",,74,Mountain Ave,,,Somerville,MA,,Middlesex County,02143,US,,TIGER/Line® from the US Census Bureau,gcod_usneblgz73a5rv7chakptdqyuzjsa,
"113 Museum Street, Somerville MA",Museum Street,113,KENNEDY,113,199,42.381749,-71.111656,1,range_interpolation,113 Museum St,,"Somerville, MA 02143",,113,Museum St,,,Somerville,MA,,Middlesex County,02143,US,,TIGER/Line® from the US Census Bureau,gcod_usnt8vn5fsn7w73b3bmkf56bznvb2,
"142 Museum Street, Somerville MA",Museum Street,142,KENNEDY,113,199,42.381987,-71.111493,0.88,nearest_rooftop_match,121 Museum St,,"Somerville, MA 02143",,121,Museum St,,,Somerville,MA,,Middlesex County,02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnt8vn5fsn7w73bynezbfsvb6ghc,building_centroid
"170 Museum Street, Somerville MA",Museum Street,170,KENNEDY,113,199,42.381579,-71.111667,0.85,range_interpolation,170 Museum St,,"Cambridge, MA 02138",,170,Museum St,,,Cambridge,MA,,Middlesex County,02138,US,,TIGER/Line® from the US Census Bureau,gcod_usnj8nwzex7634s55mnlc28yqrvze,
"199 Museum Street, Somerville MA",Museum Street,199,KENNEDY,113,199,42.38197,-71.110932,1,range_interpolation,199 Museum St,,"Somerville, MA 02143",,199,Museum St,,,Somerville,MA,,Middlesex County,02143,US,,TIGER/Line® from the US Census Bureau,gcod_usnt8vn5fsn7w73bscb2euxer5434,
"1 Oak Terrace, Somerville MA",Oak Terrace,1,KENNEDY,1,99,42.386019,-71.113218,1,rooftop,1 Oak Ter,,"Somerville, MA 02143",,1,Oak Ter,,,Somerville,MA,,Middlesex County,02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn3kamm3je7ma73cuv48q7p2fh5a,building_centroid
"26 Oak Terrace, Somerville MA",Oak Terrace,26,KENNEDY,1,99,42.385654,-71.113275,1,range_interpolation,26 Oak Ter,,"Somerville, MA 02143",,26,Oak Ter,,,Somerville,MA,,Middlesex County,02143,US,,TIGER/Line® from the US Census Bureau,gcod_usn3kamm3je7ma73j6gvqny7sclph,
"50 Oak Terrace, Somerville MA",Oak Terrace,50,KENNEDY,1,99,42.385707,-71.113241,1,range_interpolation,50 Oak Ter,,"Somerville, MA 02143",,50,Oak Ter,,,Somerville,MA,,Middlesex County,02143,US,,TIGER/Line® from the US Census Bureau,gcod_usn3kamm3je7ma73ve4ys5z5ns6bf,
"74 Oak Terrace, Somerville MA",Oak Terrace,74,KENNEDY,1,99,42.38576,-71.113206,1,range_interpolation,74 Oak Ter,,"Somerville, MA 02143",,74,Oak Ter,,,Somerville,MA,,Middlesex County,02143,US,,TIGER/Line® from the US Census Bureau,gcod_usn3kamm3je7ma734l6v3njeu4qs2,
"1 Olive Avenue, Somerville MA",Olive Avenue,1,KENNEDY,1,99,42.379973,-71.09877,0.95,rooftop,1 Olive Sq,,"Somerville, MA 02143",,1,Olive Sq,,,Somerville,MA,,Middlesex County,02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnafqvtg752m2q2xph34muqhgeg8,building_centroid
"26 Olive Avenue, Somerville MA",Olive Avenue,26,KENNEDY,1,99,42.388883,-71.113097,1,range_interpolation,26 Olive Ave,,"Somerville, MA 02143",,26,Olive Ave,,,Somerville,MA,,Middlesex County,02143,US,,TIGER/Line® from the US Census Bureau,gcod_usn9jley2rbcx2fh4rshp7922ggl2,
"50 Olive Avenue, Somerville MA",Olive Avenue,50,KENNEDY,1,99,42.388832,-71.112942,1,range_interpolation,50 Olive Ave,,"Somerville, MA 02143",,50,Olive Ave,,,Somerville,MA,,Middlesex County,02143,US,,TIGER/Line® from the US Census Bureau,gcod_usn9jley2rbcx2fh3ccddnbtp67ph,
"74 Olive Avenue, Somerville MA",Olive Avenue,74,KENNEDY,1,99,42.388781,-71.112787,1,range_interpolation,74 Olive Ave,,"Somerville, MA 02143",,74,Olive Ave,,,Somerville,MA,,Middlesex County,02143,US,,TIGER/Line® from the US Census Bureau,gcod_usn9jley2rbcx2fhq22hejh5n397a,
"99 Olive Avenue, Somerville MA",Olive Avenue,99,KENNEDY,1,99,42.380066,-71.09866,0.95,range_interpolation,99 Olive Sq,,"Somerville, MA 02143",,99,Olive Sq,,,Somerville,MA,,Middlesex County,02143,US,,TIGER/Line® from the US Census Bureau,gcod_usnafqvtg752m2q22cawn3ykcmtkb,
"85 Orchard Street, Somerville MA",Orchard Street,85,KENNEDY,85,199,42.393094,-71.122221,1,rooftop,85 Orchard St,,"Somerville, MA 02144",,85,Orchard St,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnstml5dv8x7hh4k8sth9u4mm9tc,building_centroid
"114 Orchard Street, Somerville MA",Orchard Street,114,KENNEDY,85,199,42.394223,-71.123738,1,range_interpolation,114 Orchard St,,"Somerville, MA 02144",,114,Orchard St,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usnstml5dv8x7hh4yzpx849h4hk8c,
"142 Orchard Street, Somerville MA",Orchard Street,142,KENNEDY,85,199,42.395135,-71.12537,1,rooftop,142 Orchard St,,"Somerville, MA 02144",,142,Orchard St,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnstml5dv8x7hh4ql7k5nc7vcdka,building_centroid
"170 Orchard Street, Somerville MA",Orchard Street,170,KENNEDY,85,199,42.395824,-71.125629,1,range_interpolation,170 Orchard St,,"Somerville, MA 02144",,170,Orchard St,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usnstml5dv8x7hh4d6uksbtxvlyga,
"199 Orchard Street, Somerville MA",Orchard Street,199,KENNEDY,85,199,42.395982,-71.12579,0.86,nearest_rooftop_match,161 Orchard St,,"Somerville, MA 02144",,161,Orchard St,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnstml5dv8x7hh45yfnhz8ekyzf3,building_centroid
"1 Parker Place, Somerville MA",Parker Place,1,KENNEDY,1,99,42.386825,-71.1133,1,range_interpolation,1 Parker Pl,,"Somerville, MA 02143",,1,Parker Pl,,,Somerville,MA,,Middlesex County,02143,US,,TIGER/Line® from the US Census Bureau,gcod_usng7vxhjbhturv2xpv3nce43qn65,
"26 Parker Place, Somerville MA",Parker Place,26,KENNEDY,1,99,42.387016,-71.113385,1,range_interpolation,26 Parker Pl,,"Somerville, MA 02143",,26,Parker Pl,,,Somerville,MA,,Middlesex County,02143,US,,TIGER/Line® from the US Census Bureau,gcod_usng7vxhjbhturv2jl839w7lvem82,
"50 Parker Place, Somerville MA",Parker Place,50,KENNEDY,1,99,42.387065,-71.113522,1,range_interpolation,50 Parker Pl,,"Somerville, MA 02143",,50,Parker Pl,,,Somerville,MA,,Middlesex County,02143,US,,TIGER/Line® from the US Census Bureau,gcod_usng7vxhjbhturv2ubfqxgblfjd78,
"74 Parker Place, Somerville MA",Parker Place,74,KENNEDY,1,99,42.387115,-71.113658,1,range_interpolation,74 Parker Pl,,"Somerville, MA 02143",,74,Parker Pl,,,Somerville,MA,,Middlesex County,02143,US,,TIGER/Line® from the US Census Bureau,gcod_usng7vxhjbhturv2xj357nu5zdng5,
"99 Parker Place, Somerville MA",Parker Place,99,KENNEDY,1,99,42.387023,-71.113846,1,range_interpolation,99 Parker Pl,,"Somerville, MA 02143",,99,Parker Pl,,,Somerville,MA,,Middlesex County,02143,US,,TIGER/Line® from the US Census Bureau,gcod_usng7vxhjbhturv2zusxlhehtels8,
"1 Porter Avenue, Somerville MA",Porter Avenue,1,KENNEDY,1,99,42.389987,-71.111548,0.91,nearest_rooftop_match,5 Porter Ave,,"Somerville, MA 02143",,5,Porter Ave,,,Somerville,MA,,Middlesex County,02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnuexkuelc8asc54ej2pavcw5gj7,building_centroid
"26 Porter Avenue, Somerville MA",Porter Avenue,26,KENNEDY,1,99,42.389951,-71.111276,1,range_interpolation,26 Porter Ave,,"Somerville, MA 02143",,26,Porter Ave,,,Somerville,MA,,Middlesex County,02143,US,,TIGER/Line® from the US Census Bureau,gcod_usnuexkuelc8asc5nrxfbugklbsr5,
"50 Porter Avenue, Somerville MA",Porter Avenue,50,KENNEDY,1,99,42.390009,-71.111387,1,range_interpolation,50 Porter Ave,,"Somerville, MA 02143",,50,Porter Ave,,,Somerville,MA,,Middlesex County,02143,US,,TIGER/Line® from the US Census Bureau,gcod_usnuexkuelc8asc5xzpmtw5pc2pvf,
"74 Porter Avenue, Somerville MA",Porter Avenue,74,KENNEDY,1,99,42.389705,-71.111561,1,rooftop,74 Porter Ave,,"Somerville, MA 02143",,74,Porter Ave,,,Somerville,MA,,Middlesex County,02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnuexkuelc8asc527hcl5pdfywlf,building_centroid
"99 Porter Avenue, Somerville MA",Porter Avenue,99,KENNEDY,1,99,42.390353,-71.110586,0.95,rooftop,99 Porter St,,"Somerville, MA 02143",,99,Porter St,,,Somerville,MA,,Middlesex County,02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnka9vex53prga2vxxp57k52nhg9,building_centroid
"1 Porter Street, Somerville MA",Porter Street,1,KENNEDY,1,199,42.38617,-71.113437,0.94,nearest_rooftop_match,3 Porter St,,"Somerville, MA 02143",,3,Porter St,,,Somerville,MA,,Middlesex County,02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnka9vex53prga2cmm6gs27cbv44,building_centroid
"34 Porter Street, Somerville MA",Porter Street,34,KENNEDY,1,199,42.387757,-71.112457,1,range_interpolation,34 Porter St,,"Somerville, MA 02143",,34,Porter St,,,Somerville,MA,,Middlesex County,02143,US,,TIGER/Line® from the US Census Bureau,gcod_usnka9vex53prga224a7dn3umhfh8,
"67 Porter Street, Somerville MA",Porter Street,67,KENNEDY,1,199,42.389443,-71.111624,1,range_interpolation,67 Porter St,,"Somerville, MA 02143",,67,Porter St,,,Somerville,MA,,Middlesex County,02143,US,,TIGER/Line® from the US Census Bureau,gcod_usnka9vex53prga2cnr9w6lwff6u2,
"100 Porter Street, Somerville MA",Porter Street,100,KENNEDY,1,199,42.390491,-71.11095,1,rooftop,100 Porter St,,"Somerville, MA 02143",,100,Porter St,,,Somerville,MA,,Middlesex County,02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnka9vex53prga25mybh3bwppwx6,building_centroid
"133 Porter Street, Somerville MA",Porter Street,133,KENNEDY,1,199,42.390809,-71.11067,1,range_interpolation,133 Porter St,,"Somerville, MA 02143",,133,Porter St,,,Somerville,MA,,Middlesex County,02143,US,,TIGER/Line® from the US Census Bureau,gcod_usnka9vex53prga2sgbbu6udapkqd,
"166 Porter Street, Somerville MA",Porter Street,166,KENNEDY,1,199,42.390887,-71.110252,1,range_interpolation,166 Porter St,,"Somerville, MA 02143",,166,Porter St,,,Somerville,MA,,Middlesex County,02143,US,,TIGER/Line® from the US Census Bureau,gcod_usnka9vex53prga2262feb28py8fh,
"199 Porter Street, Somerville MA",Porter Street,199,KENNEDY,1,199,42.389196,-71.111478,0.87,nearest_rooftop_match,229 Porter St,,"Somerville, MA 02143",,229,Porter St,,,Somerville,MA,,Middlesex County,02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnka9vex53prga23c4qxgblazy25,building_centroid
