address,street,num,school,range_low,range_high,Geocodio Latitude,Geocodio Longitude,Geocodio Accuracy Score,Geocodio Accuracy Type,Geocodio Address Line 1,Geocodio Address Line 2,Geocodio Address Line 3,Geocodio Address Line 4,Geocodio House Number,Geocodio Street,Geocodio Unit Type,Geocodio Unit Number,Geocodio City,Geocodio State / Province,Geocodio Nation,Geocodio County,Geocodio Postal Code,Geocodio Country,Geocodio Building Name,Geocodio Source,Geocodio Stable Address Key,Geocodio Match Type
"26 Maine Terrace, Somerville MA",Maine Terrace,26,EAST SOMERVILLE,1,99,42.388629,-71.081189,1,range_interpolation,26 Maine Ter,,"Somerville, MA 02145",,26,Maine Ter,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usn7bqwy32pjhhjaut3k2epy5nn2g,
"50 Maine Terrace, Somerville MA",Maine Terrace,50,EAST SOMERVILLE,1,99,42.388477,-71.08097,1,range_interpolation,50 Maine Ter,,"Somerville, MA 02145",,50,Maine Ter,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usn7bqwy32pjhhja9yvvkvp7r4y96,
"74 Maine Terrace, Somerville MA",Maine Terrace,74,EAST SOMERVILLE,1,99,42.388325,-71.080757,1,range_interpolation,74 Maine Ter,,"Somerville, MA 02145",,74,Maine Ter,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usn7bqwy32pjhhja3f5g26s7x95nd,
"1 McGregor Avenue, Somerville MA",McGregor Avenue,1,EAST SOMERVILLE,1,99,42.389002,-71.092203,1,range_interpolation,1 McGregor Ave,,"Somerville, MA 02145",,1,McGregor Ave,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnf7eax8nn4pvb75bzaq8ynz7eug,
"26 McGregor Avenue, Somerville MA",McGregor Avenue,26,EAST SOMERVILLE,1,99,42.388714,-71.092021,1,range_interpolation,26 McGregor Ave,,"Somerville, MA 02145",,26,McGregor Ave,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnf7eax8nn4pvb7hfb837c9xgka9,
"50 McGregor Avenue, Somerville MA",McGregor Avenue,50,EAST SOMERVILLE,1,99,42.388604,-71.091726,1,range_interpolation,50 McGregor Ave,,"Somerville, MA 02145",,50,McGregor Ave,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnf7eax8nn4pvb7rlr6xdbfg4kyg,
"74 McGregor Avenue, Somerville MA",McGregor Avenue,74,EAST SOMERVILLE,1,99,42.388511,-71.091432,1,range_interpolation,74 McGregor Ave,,"Somerville, MA 02145",,74,McGregor Ave,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnf7eax8nn4pvb737uln2ds9r6m3,
"1 Melvin Street, Somerville MA",Melvin Street,1,EAST SOMERVILLE,1,99,42.389959,-71.089533,1,rooftop,1 Melvin St,,"Somerville, MA 02145",,1,Melvin St,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnys5w5fwutv3r6z2buls3w53855,building_centroid
"26 Melvin Street, Somerville MA",Melvin Street,26,EAST SOMERVILLE,1,99,42.38911,-71.089875,1,rooftop,26 Melvin St,,"Somerville, MA 02145",,26,Melvin St,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnys5w5fwutv3r6letcffdawg3th,building_centroid
"50 Melvin Street, Somerville MA",Melvin Street,50,EAST SOMERVILLE,1,99,42.389349,-71.0897,1,range_interpolation,50 Melvin St,,"Somerville, MA 02145",,50,Melvin St,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnys5w5fwutv3r68f55askwpkugf,
"74 Melvin Street, Somerville MA",Melvin Street,74,EAST SOMERVILLE,1,99,42.389668,-71.089415,1,range_interpolation,74 Melvin St,,"Somerville, MA 02145",,74,Melvin St,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnys5w5fwutv3r6zy73upggbs9fh,
"1 Michigan Avenue, Somerville MA",Michigan Avenue,1,EAST SOMERVILLE,1,99,42.388119,-71.083528,0.89,nearest_rooftop_match,11 Michigan Ave,,"Somerville, MA 02145",,11,Michigan Ave,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnsp7s6gfthrsy5t4vv7pym5lhwg,building_centroid
"26 Michigan Avenue, Somerville MA",Michigan Avenue,26,EAST SOMERVILLE,1,99,42.388646,-71.083489,1,rooftop,26 Michigan Ave,,"Somerville, MA 02145",,26,Michigan Ave,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnsp7s6gfthrsy5lc24btpcuafjc,building_centroid
"50 Michigan Avenue, Somerville MA",Michigan Avenue,50,EAST SOMERVILLE,1,99,42.388356,-71.083327,1,range_interpolation,50 Michigan Ave,,"Somerville, MA 02145",,50,Michigan Ave,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnsp7s6gfthrsy5a3xpg27rsgdja,
"74 Michigan Avenue, Somerville MA",Michigan Avenue,74,EAST SOMERVILLE,1,99,42.388632,-71.083036,1,range_interpolation,74 Michigan Ave,,"Somerville, MA 02145",,74,Michigan Ave,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnsp7s6gfthrsy52b358gma7wc5f,
"1 Middlesex Avenue, Somerville MA",Middlesex Avenue,1,EAST SOMERVILLE,1,199,42.390929,-71.082239,0.91,nearest_rooftop_match,5 Middlesex Ave,,"Somerville, MA 02145",,5,Middlesex Ave,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnplyksq9wja5c7w4ycr9yf6e8m4,building_centroid
"34 Middlesex Avenue, Somerville MA",Middlesex Avenue,34,EAST SOMERVILLE,1,199,42.392348,-71.082793,1,range_interpolation,34 Middlesex Ave,,"Somerville, MA 02145",,34,Middlesex Ave,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnplyksq9wja5c7se5n45d3rauxd,
"67 Middlesex Avenue, Somerville MA",Middlesex Avenue,67,EAST SOMERVILLE,1,199,42.393635,-71.083481,1,range_interpolation,67 Middlesex Ave,,"Somerville, MA 02145",,67,Middlesex Ave,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnplyksq9wja5c7m43xgbcmsj45g,
"100 Middlesex Avenue, Somerville MA",Middlesex Avenue,100,EAST SOMERVILLE,1,199,42.393602,-71.082498,0.91,nearest_rooftop_match,99 Middlesex Ave,,"Somerville, MA 02145",,99,Middlesex Ave,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnplyksq9wja5c7v9svy6uxgazb8,building_centroid
"133 Middlesex Avenue, Somerville MA",Middlesex Avenue,133,EAST SOMERVILLE,1,199,42.394729,-71.08276,1,rooftop,133 Middlesex Ave,,"Somerville, MA 02145",,133,Middlesex Ave,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnplyksq9wja5c7jmpuhffqzq2d9,building_centroid
"166 Middlesex Avenue, Somerville MA",Middlesex Avenue,166,EAST SOMERVILLE,1,199,42.395365,-71.083659,1,range_interpolation,166 Middlesex Ave,,"Somerville, MA 02145",,166,Middlesex Ave,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnplyksq9wja5c7mn4gfj3gs5497,
"1 Minnesota Avenue, Somerville MA",Minnesota Avenue,1,EAST SOMERVILLE,1,99,42.388555,-71.085007,1,rooftop,1 Minnesota Ave,,"Somerville, MA 02145",,1,Minnesota Ave,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnstg5wjbrlwtw7vn4rwb7hd263e,building_centroid
"26 Minnesota Avenue, Somerville MA",Minnesota Avenue,26,EAST SOMERVILLE,1,99,42.389363,-71.084658,1,rooftop,26 Minnesota Ave,,"Somerville, MA 02145",,26,Minnesota Ave,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnstg5wjbrlwtw75ff4q946znts2,building_centroid
"50 Minnesota Avenue, Somerville MA",Minnesota Avenue,50,EAST SOMERVILLE,1,99,42.388979,-71.084576,1,range_interpolation,50 Minnesota Ave,,"Somerville, MA 02145",,50,Minnesota Ave,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnstg5wjbrlwtw75n3rvhtg5wvzg,
"74 Minnesota Avenue, Somerville MA",Minnesota Avenue,74,EAST SOMERVILLE,1,99,42.389287,-71.084266,1,range_interpolation,74 Minnesota Ave,,"Somerville, MA 02145",,74,Minnesota Ave,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnstg5wjbrlwtw72npucz6skwpx8,
"1 Montgomery Avenue, Somerville MA",Montgomery Avenue,1,EAST SOMERVILLE,1,99,42.390299,-71.090494,0.91,nearest_rooftop_match,5 Montgomery Ave,,"Somerville, MA 02145",,5,Montgomery Ave,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnm4skrzgz2lfh5nsu26as84a8r4,building_centroid
"26 Montgomery Avenue, Somerville MA",Montgomery Avenue,26,EAST SOMERVILLE,1,99,42.390407,-71.090397,1,range_interpolation,26 Montgomery Ave,,"Somerville, MA 02145",,26,Montgomery Ave,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnm4skrzgz2lfh5rwlvccvbhqxye,
"50 Montgomery Avenue, Somerville MA",Montgomery Avenue,50,EAST SOMERVILLE,1,99,42.390227,-71.090546,1,range_interpolation,50 Montgomery Ave,,"Somerville, MA 02145",,50,Montgomery Ave,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnm4skrzgz2lfh5y2mxnjlu73v9e,
"74 Montgomery Avenue, Somerville MA",Montgomery Avenue,74,EAST SOMERVILLE,1,99,42.390047,-71.090695,1,range_interpolation,74 Montgomery Ave,,"Somerville, MA 02145",,74,Montgomery Ave,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnm4skrzgz2lfh5gmgnxwzd82q33,
"1 Morton Street, Somerville MA",Morton Street,1,EAST SOMERVILLE,1,99,42.381776,-71.087498,0.89,nearest_rooftop_match,4 Morton St,,"Somerville, MA 02145",,4,Morton St,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnk5kwalycclfs6nlxqpeewljtvf,building_centroid
"26 Morton Street, Somerville MA",Morton Street,26,EAST SOMERVILLE,1,99,42.38203,-71.087323,1,range_interpolation,26 Morton St,,"Somerville, MA 02145",,26,Morton St,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnk5kwalycclfs6z2bzem4qs4r99,
"50 Morton Street, Somerville MA",Morton Street,50,EAST SOMERVILLE,1,99,42.382203,-71.087489,1,range_interpolation,50 Morton St,,"Somerville, MA 02145",,50,Morton St,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnk5kwalycclfs6ml2sakej2l9l9,
"74 Morton Street, Somerville MA",Morton Street,74,EAST SOMERVILLE,1,99,42.382382,-71.087654,1,range_interpolation,74 Morton St,,"Somerville, MA 02145",,74,Morton St,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnk5kwalycclfs69wwxb2dheyhca,
"1 Myrtle Street, Somerville MA",Myrtle Street,1,EAST SOMERVILLE,1,99,42.381896,-71.08374,1,rooftop,1 Myrtle St,,"Somerville, MA 02145",,1,Myrtle St,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn2y8r9jtrhzdk8jbkat6vrux2b9,building_centroid
"26 Myrtle Street, Somerville MA",Myrtle Street,26,EAST SOMERVILLE,1,99,42.382686,-71.084165,1,rooftop,26 Myrtle St,,"Somerville, MA 02145",,26,Myrtle St,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn2y8r9jtrhzdk8uen8hh5yts7f9,building_centroid
"50 Myrtle Street, Somerville MA",Myrtle Street,50,EAST SOMERVILLE,1,99,42.383514,-71.08381,1,range_interpolation,50 Myrtle St,,"Somerville, MA 02145",,50,Myrtle St,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usn2y8r9jtrhzdk8crnq4hrgtd9ud,
"74 Myrtle Street, Somerville MA",Myrtle Street,74,EAST SOMERVILLE,1,99,42.384383,-71.083205,1,range_interpolation,74 Myrtle St,,"Somerville, MA 02145",,74,Myrtle St,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usn2y8r9jtrhzdk84w4cqa8zcnpm8,
"1 New Hampshire Avenue, Somerville MA",New Hampshire Avenue,1,EAST SOMERVILLE,1,99,42.389057,-71.081853,0.89,nearest_rooftop_match,11 New Hampshire Ave,,"Somerville, MA 02145",,11,New Hampshire Ave,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnr2vqvxdw337rdl485wflhdydl3,building_centroid
"26 New Hampshire Avenue, Somerville MA",New Hampshire Avenue,26,EAST SOMERVILLE,1,99,42.388868,-71.082083,1,range_interpolation,26 New Hampshire Ave,,"Somerville, MA 02145",,26,New Hampshire Ave,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnr2vqvxdw337rdy9jj983mbhelf,
"50 New Hampshire Avenue, Somerville MA",New Hampshire Avenue,50,EAST SOMERVILLE,1,99,42.389059,-71.081879,1,range_interpolation,50 New Hampshire Ave,,"Somerville, MA 02145",,50,New Hampshire Ave,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnr2vqvxdw337rd2muavj9tpllka,
"74 New Hampshire Avenue, Somerville MA",New Hampshire Avenue,74,EAST SOMERVILLE,1,99,42.389484,-71.082031,1,range_interpolation,74 New Hampshire Ave,,"Somerville, MA 02145",,74,New Hampshire Ave,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnr2vqvxdw337rdxp5mhsmlrwhf2,
"1 Oliver Street, Somerville MA",Oliver Street,1,EAST SOMERVILLE,1,99,42.383401,-71.085407,0.94,nearest_rooftop_match,3 Oliver St,,"Somerville, MA 02145",,3,Oliver St,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usntguhxftucy4qeuyztlxpysjpyd,building_centroid
"26 Oliver Street, Somerville MA",Oliver Street,26,EAST SOMERVILLE,1,99,42.383901,-71.087211,0.89,nearest_rooftop_match,33 Oliver St,,"Somerville, MA 02145",,33,Oliver St,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usntguhxftucy4qeqluffyhggfl8e,building_centroid
"50 Oliver Street, Somerville MA",Oliver Street,50,EAST SOMERVILLE,1,99,42.383752,-71.088156,1,rooftop,50 Oliver St,,"Somerville, MA 02145",,50,Oliver St,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usntguhxftucy4qep8zj5eg33wsz6,building_centroid
"74 Oliver Street, Somerville MA",Oliver Street,74,EAST SOMERVILLE,1,99,42.384125,-71.08831,1,range_interpolation,74 Oliver St,,"Somerville, MA 02145",,74,Oliver St,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usntguhxftucy4qembh9ylrrq46d7,
"1 Otis Street, Somerville MA",Otis Street,1,EAST SOMERVILLE,1,99,42.386994,-71.087217,0.91,nearest_rooftop_match,2 Otis St,,"Somerville, MA 02145",,2,Otis St,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnzd4tzx2dpv93c7wndw5l2fdu64,building_centroid
"26 Otis Street, Somerville MA",Otis Street,26,EAST SOMERVILLE,1,99,42.387302,-71.088598,1,rooftop,26 Otis St,,"Somerville, MA 02145",,26,Otis St,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnzd4tzx2dpv93cuqala5dpcys29,building_centroid
"50 Otis Street, Somerville MA",Otis Street,50,EAST SOMERVILLE,1,99,42.388379,-71.090627,1,range_interpolation,50 Otis St,,"Somerville, MA 02145",,50,Otis St,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnzd4tzx2dpv93cnvn2mm6dfnd2e,
"74 Otis Street, Somerville MA",Otis Street,74,EAST SOMERVILLE,1,99,42.388464,-71.090875,1,range_interpolation,74 Otis St,,"Somerville, MA 02145",,74,Otis St,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnzd4tzx2dpv93cpsh4brlsnl9a4,
"1 Palmer Avenue, Somerville MA",Palmer Avenue,1,EAST SOMERVILLE,1,99,42.382733,-71.085458,1,range_interpolation,1 Palmer Ave,,"Somerville, MA 02145",,1,Palmer Ave,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnpl5emmpcqfw56p4j3ewu6h9kfa,
"26 Palmer Avenue, Somerville MA",Palmer Avenue,26,EAST SOMERVILLE,1,99,42.382917,-71.085541,1,range_interpolation,26 Palmer Ave,,"Somerville, MA 02145",,26,Palmer Ave,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnpl5emmpcqfw56z72hdywllqfcb,
"50 Palmer Avenue, Somerville MA",Palmer Avenue,50,EAST SOMERVILLE,1,99,42.382957,-71.085669,1,range_interpolation,50 Palmer Ave,,"Somerville, MA 02145",,50,Palmer Ave,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnpl5emmpcqfw56yw6zanyw3srpc,
"74 Palmer Avenue, Somerville MA",Palmer Avenue,74,EAST SOMERVILLE,1,99,42.382998,-71.085798,1,range_interpolation,74 Palmer Ave,,"Somerville, MA 02145",,74,Palmer Ave,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnpl5emmpcqfw56v6dptafn722be,
"1 Pearl Street Place, Somerville MA",Pearl Street Place,1,EAST SOMERVILLE,1,199,42.386758,-71.089504,0.89,nearest_rooftop_match,11 Pearl Street Pl,,"Somerville, MA 02145",,11,Pearl Street Pl,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnt6p62ddbtlsbe4k7zeesf4gbge,building_centroid
"34 Pearl Street Place, Somerville MA",Pearl Street Place,34,EAST SOMERVILLE,1,199,42.386345,-71.089762,1,range_interpolation,34 Pearl Street Pl,,"Somerville, MA 02145",,34,Pearl Street Pl,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnt6p62ddbtlsbe5tybtwuq5a7rd,
"67 Pearl Street Place, Somerville MA",Pearl Street Place,67,EAST SOMERVILLE,1,199,42.386732,-71.089874,1,range_interpolation,67 Pearl Street Pl,,"Somerville, MA 02145",,67,Pearl Street Pl,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnt6p62ddbtlsbexykprgq8ja3lh,
"100 Pearl Street Place, Somerville MA",Pearl Street Place,100,EAST SOMERVILLE,1,199,42.386494,-71.089669,1,range_interpolation,100 Pearl Street Pl,,"Somerville, MA 02145",,100,Pearl Street Pl,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnt6p62ddbtlsbezwk57ynpva9gc,
"133 Pearl Street Place, Somerville MA",Pearl Street Place,133,EAST SOMERVILLE,1,199,42.385957,-71.088118,0.95,rooftop,133 Pearl St,,"Somerville, MA 02145",,133,Pearl St,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnyvblvebp5j3we5afvlvemz54z4,building_centroid
"166 Pearl Street Place, Somerville MA",Pearl Street Place,166,EAST SOMERVILLE,1,199,42.386643,-71.089576,1,range_interpolation,166 Pearl Street Pl,,"Somerville, MA 02145",,166,Pearl Street Pl,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnt6p62ddbtlsbevlyayl8ka9zm7,
"1 Pearl Terrace, Somerville MA",Pearl Terrace,1,EAST SOMERVILLE,1,199,42.386303,-71.088634,1,rooftop,1 Pearl Ter,,"Somerville, MA 02145",,1,Pearl Ter,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn7q9t2e25kwb49cxcwu4rb74ta6,building_centroid
"34 Pearl Terrace, Somerville MA",Pearl Terrace,34,EAST SOMERVILLE,1,199,42.386038,-71.088766,1,range_interpolation,34 Pearl Ter,,"Somerville, MA 02145",,34,Pearl Ter,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usn7q9t2e25kwb49wb94xrbf3w76c,
"67 Pearl Terrace, Somerville MA",Pearl Terrace,67,EAST SOMERVILLE,1,199,42.386399,-71.088915,1,range_interpolation,67 Pearl Ter,,"Somerville, MA 02145",,67,Pearl Ter,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usn7q9t2e25kwb49n2zd9qf9yq338,
"100 Pearl Terrace, Somerville MA",Pearl Terrace,100,EAST SOMERVILLE,1,199,42.386182,-71.08869,1,range_interpolation,100 Pearl Ter,,"Somerville, MA 02145",,100,Pearl Ter,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usn7q9t2e25kwb49prg5rj9vc8237,
"133 Pearl Terrace, Somerville MA",Pearl Terrace,133,EAST SOMERVILLE,1,199,42.385957,-71.088118,0.95,rooftop,133 Pearl St,,"Somerville, MA 02145",,133,Pearl St,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnyvblvebp5j3we5afvlvemz54z4,building_centroid
"166 Pearl Terrace, Somerville MA",Pearl Terrace,166,EAST SOMERVILLE,1,199,42.386326,-71.088614,1,range_interpolation,166 Pearl Ter,,"Somerville, MA 02145",,166,Pearl Ter,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usn7q9t2e25kwb498f6m7zchhpve3,
"1 Pennsylvania Avenue, Somerville MA",Pennsylvania Avenue,1,EAST SOMERVILLE,1,199,42.387437,-71.081205,0.89,nearest_rooftop_match,11 Pennsylvania Ave,,"Somerville, MA 02145",,11,Pennsylvania Ave,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usntb8tgzz4c7rrdt4ephax6lxk6h,building_centroid
"34 Pennsylvania Avenue, Somerville MA",Pennsylvania Avenue,34,EAST SOMERVILLE,1,199,42.388045,-71.081262,1,range_interpolation,34 Pennsylvania Ave,,"Somerville, MA 02145",,34,Pennsylvania Ave,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usntb8tgzz4c7rrdzsc5fr5xu65mb,
"67 Pennsylvania Avenue, Somerville MA",Pennsylvania Avenue,67,EAST SOMERVILLE,1,199,42.387978,-71.081559,1,range_interpolation,67 Pennsylvania Ave,,"Somerville, MA 02145",,67,Pennsylvania Ave,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usntb8tgzz4c7rrdul7yzcwdnfwq8,
"100 Pennsylvania Avenue, Somerville MA",Pennsylvania Avenue,100,EAST SOMERVILLE,1,199,42.389596,-71.083506,0.89,nearest_rooftop_match,103 Pennsylvania Ave,,"Somerville, MA 02145",,103,Pennsylvania Ave,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usntb8tgzz4c7rrdd5qcsj288vare,building_centroid
"133 Pennsylvania Avenue, Somerville MA",Pennsylvania Avenue,133,EAST SOMERVILLE,1,199,42.389703,-71.084327,1,range_interpolation,133 Pennsylvania Ave,,"Somerville, MA 02145",,133,Pennsylvania Ave,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usntb8tgzz4c7rrdc8v64pd8wxuph,
"166 Pennsylvania Avenue, Somerville MA",Pennsylvania Avenue,166,EAST SOMERVILLE,1,199,42.390046,-71.084325,1,range_interpolation,166 Pennsylvania Ave,,"Somerville, MA 02145",,166,Pennsylvania Ave,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usntb8tgzz4c7rrdmvlvadqjaa8ah,
"1 Perkins Street, Somerville MA",Perkins Street,1,EAST SOMERVILLE,1,199,42.385367,-71.080618,0.95,rooftop,1 Perkins Pl,,"Somerville, MA 02145",,1,Perkins Pl,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usngaecvhwg3wpg53wuefymtkmsu5,building_centroid
"34 Perkins Street, Somerville MA",Perkins Street,34,EAST SOMERVILLE,1,199,42.384511,-71.078888,1,range_interpolation,34 Perkins St,,"Somerville, MA 02145",,34,Perkins St,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usn3a6s7e6j6nuual9nn9zf4g96r6,
"67 Perkins Street, Somerville MA",Perkins Street,67,EAST SOMERVILLE,1,199,42.384528,-71.078856,1,rooftop,67 Perkins St,,"Somerville, MA 02145",,67,Perkins St,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn3a6s7e6j6nuua93c32srtpsuuf,building_centroid
"100 Perkins Street, Somerville MA",Perkins Street,100,EAST SOMERVILLE,1,199,42.384859,-71.080777,0.94,nearest_rooftop_match,98 Perkins St,,"Somerville, MA 02145",,98,Perkins St,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn3a6s7e6j6nuua476ebxft9nm49,building_centroid
"133 Perkins Street, Somerville MA",Perkins Street,133,EAST SOMERVILLE,1,199,42.385588,-71.082217,1,rooftop,133 Perkins St,,"Somerville, MA 02145",,133,Perkins St,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn3a6s7e6j6nuuas7xb34ytcwydb,building_centroid
