address,street,num,school,range_low,range_high,"Geocodio Latitude","Geocodio Longitude","Geocodio Accuracy Score","Geocodio Accuracy Type","Geocodio Address Line 1","Geocodio Address Line 2","Geocodio Address Line 3","Geocodio Address Line 4","Geocodio House Number","Geocodio Street","Geocodio Unit Type","Geocodio Unit Number","Geocodio City","Geocodio State / Province","Geocodio Nation","Geocodio County","Geocodio Postal Code","Geocodio Country","Geocodio Building Name","Geocodio Source","Geocodio Stable Address Key","Geocodio Match Type"
"26 Hawkins Street, Somerville MA","Hawkins Street",26,ARGENZIANO,1,99,42.379879,-71.098218,1,range_interpolation,"26 Hawkins St",,"Somerville, MA 02143",,26,"Hawkins St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnf8a4w38ntm8c2tqmcptybtvgla,
"50 Hawkins Street, Somerville MA","Hawkins Street",50,ARGENZIANO,1,99,42.379736,-71.098186,1,range_interpolation,"50 Hawkins St",,"Somerville, MA 02143",,50,"Hawkins St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnf8a4w38ntm8c2xuvyzfbqxa37c,
"74 Hawkins Street, Somerville MA","Hawkins Street",74,ARGENZIANO,1,99,42.379592,-71.098154,1,range_interpolation,"74 Hawkins St",,"Somerville, MA 02143",,74,"Hawkins St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnf8a4w38ntm8c24yvvj2qjauykf,
"1 Hodgdon Place, Somerville MA","Hodgdon Place",1,ARGENZIANO,1,99,42.380511,-71.103675,1,rooftop,"1 Hodgdon Pl",,"Somerville, MA 02143",,1,"Hodgdon Pl",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn4daqkkgsygjnffm846fr53b65b,building_centroid
"26 Hodgdon Place, Somerville MA","Hodgdon Place",26,ARGENZIANO,1,99,42.380637,-71.103996,0.88,nearest_rooftop_match,"4 Hodgdon Pl",,"Somerville, MA 02143",,4,"Hodgdon Pl",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn4daqkkgsygjnf4xx7g66jya7f2,building_centroid
"50 Hodgdon Place, Somerville MA","Hodgdon Place",50,ARGENZIANO,1,99,42.380637,-71.103996,0.86,nearest_rooftop_match,"4 Hodgdon Pl",,"Somerville, MA 02143",,4,"Hodgdon Pl",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn4daqkkgsygjnf4xx7g66jya7f2,building_centroid
"74 Hodgdon Place, Somerville MA","Hodgdon Place",74,ARGENZIANO,1,99,42.380637,-71.103996,0.83,nearest_rooftop_match,"4 Hodgdon Pl",,"Somerville, MA 02143",,4,"Hodgdon Pl",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn4daqkkgsygjnf4xx7g66jya7f2,building_centroid
"1 Holts Avenue, Somerville MA","Holts Avenue",1,ARGENZIANO,1,99,42.375276,-71.09865,0.89,nearest_rooftop_match,"7 Holts Ave",,"Somerville, MA 02143",,7,"Holts Ave",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnd3dpmdr7ym7ddu3efzutzsqx37,building_centroid
"26 Holts Avenue, Somerville MA","Holts Avenue",26,ARGENZIANO,1,99,42.375289,-71.098883,1,range_interpolation,"26 Holts Ave",,"Somerville, MA 02143",,26,"Holts Ave",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnd3dpmdr7ym7ddl5y47xmv6l7xc,
"50 Holts Avenue, Somerville MA","Holts Avenue",50,ARGENZIANO,1,99,42.375257,-71.098768,1,range_interpolation,"50 Holts Ave",,"Somerville, MA 02143",,50,"Holts Ave",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnd3dpmdr7ym7dd7mzt4ufblxsub,
"74 Holts Avenue, Somerville MA","Holts Avenue",74,ARGENZIANO,1,99,42.375224,-71.098653,1,range_interpolation,"74 Holts Ave",,"Somerville, MA 02143",,74,"Holts Ave",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnd3dpmdr7ym7ddjdn4dtntfgsn3,
"1 Homer Square, Somerville MA","Homer Square",1,ARGENZIANO,1,99,42.380429,-71.093996,1,rooftop,"1 Homer Sq",,"Somerville, MA 02143",,1,"Homer Sq",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn49xb5zs5wzmv29j5zqxrs39by3,building_centroid
"26 Homer Square, Somerville MA","Homer Square",26,ARGENZIANO,1,99,42.380329,-71.093846,1,range_interpolation,"26 Homer Sq",,"Somerville, MA 02143",,26,"Homer Sq",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usn49xb5zs5wzmv2d388xfrmysaz5,
"50 Homer Square, Somerville MA","Homer Square",50,ARGENZIANO,1,99,42.380424,-71.093976,1,range_interpolation,"50 Homer Sq",,"Somerville, MA 02143",,50,"Homer Sq",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usn49xb5zs5wzmv2hwu5xjez2al9d,
"74 Homer Square, Somerville MA","Homer Square",74,ARGENZIANO,1,99,42.38052,-71.094147,1,range_interpolation,"74 Homer Sq",,"Somerville, MA 02143",,74,"Homer Sq",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usn49xb5zs5wzmv2bpqv89vvq7kpe,
"1 Horace Street, Somerville MA","Horace Street",1,ARGENZIANO,1,99,42.374705,-71.089282,0.89,nearest_rooftop_match,"11 Horace St",,"Somerville, MA 02143",,11,"Horace St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn5583zjzkclc339u2crruv4ltb6,building_centroid
"26 Horace Street, Somerville MA","Horace Street",26,ARGENZIANO,1,99,42.37525,-71.089583,1,rooftop,"26 Horace St",,"Somerville, MA 02143",,26,"Horace St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn5583zjzkclc339ajbnab7fl9q5,building_centroid
"50 Horace Street, Somerville MA","Horace Street",50,ARGENZIANO,1,99,42.375126,-71.089243,1,range_interpolation,"50 Horace St",,"Somerville, MA 02143",,50,"Horace St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usn5583zjzkclc3358f8hfrycpc9g,
"74 Horace Street, Somerville MA","Horace Street",74,ARGENZIANO,1,99,42.37537,-71.08919,1,range_interpolation,"74 Horace St",,"Somerville, MA 02143",,74,"Horace St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usn5583zjzkclc334nqmmwnp9wv48,
"1 Houghton Street, Somerville MA","Houghton Street",1,ARGENZIANO,1,99,42.37468,-71.097923,0.89,nearest_rooftop_match,"11 Houghton St",,"Somerville, MA 02143",,11,"Houghton St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnwnjqvssdpwjrh8z3l9ppp45s6a,building_centroid
"26 Houghton Street, Somerville MA","Houghton Street",26,ARGENZIANO,1,99,42.374676,-71.098679,1,rooftop,"26 Houghton St",,"Somerville, MA 02143",,26,"Houghton St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnwnjqvssdpwjrh8h222m84rcmmf,building_centroid
"50 Houghton Street, Somerville MA","Houghton Street",50,ARGENZIANO,1,99,42.375157,-71.099315,1,range_interpolation,"50 Houghton St",,"Somerville, MA 02143",,50,"Houghton St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnwnjqvssdpwjrhd8n3nsdtry4t8,
"74 Houghton Street, Somerville MA","Houghton Street",74,ARGENZIANO,1,99,42.375249,-71.09965,1,range_interpolation,"74 Houghton St",,"Somerville, MA 02143",,74,"Houghton St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnwnjqvssdpwjrhct4wpdf9ul438,
"44 Hunting Street, Somerville MA","Hunting Street",44,ARGENZIANO,44,98,42.374092,-71.090682,1,rooftop,"44 Hunting St",,"Somerville, MA 02143",,44,"Hunting St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnzg6uwrcttpgwha9vtxsmrs8k6d,building_centroid
"71 Hunting Street, Somerville MA","Hunting Street",71,ARGENZIANO,44,98,42.374237,-71.090937,0.88,nearest_rooftop_match,"47 Hunting St",,"Somerville, MA 02143",,47,"Hunting St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnzg6uwrcttpgwhsh4bzejjemxbc,building_centroid
"98 Hunting Street, Somerville MA","Hunting Street",98,ARGENZIANO,44,98,42.374439,-71.090814,1,range_interpolation,"98 Hunting St",,"Somerville, MA 02143",,98,"Hunting St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnzg6uwrcttpgwh4uu7t56sqwyr5,
"1 Ivaloo Street, Somerville MA","Ivaloo Street",1,ARGENZIANO,1,99,42.381233,-71.107663,0.91,nearest_rooftop_match,"2 Ivaloo St",,"Somerville, MA 02143",,2,"Ivaloo St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn9b7ul2ufc8e7eepvz6fqfqjdfh,building_centroid
"26 Ivaloo Street, Somerville MA","Ivaloo Street",26,ARGENZIANO,1,99,42.381371,-71.108492,1,rooftop,"26 Ivaloo St",,"Somerville, MA 02143",,26,"Ivaloo St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn9b7ul2ufc8e7ewt8el7lc9pcx4,building_centroid
"50 Ivaloo Street, Somerville MA","Ivaloo Street",50,ARGENZIANO,1,99,42.381337,-71.10912,1,range_interpolation,"50 Ivaloo St",,"Somerville, MA 02143",,50,"Ivaloo St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usn9b7ul2ufc8e7e5sgn28xqwh6e8,
"74 Ivaloo Street, Somerville MA","Ivaloo Street",74,ARGENZIANO,1,99,42.38118,-71.109379,1,range_interpolation,"74 Ivaloo St",,"Somerville, MA 02143",,74,"Ivaloo St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usn9b7ul2ufc8e7eybx7s6r7qwne6,
"1 Joseph Street, Somerville MA","Joseph Street",1,ARGENZIANO,1,99,42.377501,-71.097253,0.89,nearest_rooftop_match,"7 Joseph St",,"Somerville, MA 02143",,7,"Joseph St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnnj46pp4vb8gadehlz8egvm72ub,building_centroid
"26 Joseph Street, Somerville MA","Joseph Street",26,ARGENZIANO,1,99,42.377745,-71.098265,1,rooftop,"26 Joseph St",,"Somerville, MA 02143",,26,"Joseph St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnnj46pp4vb8gadr3b4x9te583u7,building_centroid
"50 Joseph Street, Somerville MA","Joseph Street",50,ARGENZIANO,1,99,42.377903,-71.098103,1,range_interpolation,"50 Joseph St",,"Somerville, MA 02143",,50,"Joseph St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnnj46pp4vb8gad52n76c66wqeb6,
"74 Joseph Street, Somerville MA","Joseph Street",74,ARGENZIANO,1,99,42.378015,-71.098305,1,range_interpolation,"74 Joseph St",,"Somerville, MA 02143",,74,"Joseph St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnnj46pp4vb8gadkaym35kcj2f9h,
"1 Kilby Street, Somerville MA","Kilby Street",1,ARGENZIANO,1,99,42.380722,-71.099194,0.89,nearest_rooftop_match,"6 Kilby St",,"Somerville, MA 02143",,6,"Kilby St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnm6t5nvgrtpbp5rmydbpvtwvtq7,building_centroid
"26 Kilby Street, Somerville MA","Kilby Street",26,ARGENZIANO,1,99,42.380919,-71.099377,1,range_interpolation,"26 Kilby St",,"Somerville, MA 02143",,26,"Kilby St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnm6t5nvgrtpbp5vf7epzyk3eec8,
"50 Kilby Street, Somerville MA","Kilby Street",50,ARGENZIANO,1,99,42.380756,-71.099423,1,range_interpolation,"50 Kilby St",,"Somerville, MA 02143",,50,"Kilby St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnm6t5nvgrtpbp5xt8ydjhh9gu9f,
"74 Kilby Street, Somerville MA","Kilby Street",74,ARGENZIANO,1,99,42.380593,-71.099469,1,range_interpolation,"74 Kilby St",,"Somerville, MA 02143",,74,"Kilby St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnm6t5nvgrtpbp5hx865htjueq5c,
"1 Kingman Road, Somerville MA","Kingman Road",1,ARGENZIANO,1,99,42.378988,-71.09732,0.89,nearest_rooftop_match,"13 Kingman Rd",,"Somerville, MA 02143",,13,"Kingman Rd",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnb9jqkb9lufgj3e79gxgnm292f8,building_centroid
"26 Kingman Road, Somerville MA","Kingman Road",26,ARGENZIANO,1,99,42.379295,-71.097366,1,range_interpolation,"26 Kingman Rd",,"Somerville, MA 02143",,26,"Kingman Rd",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnb9jqkb9lufgj3juxlrmk675ww9,
"50 Kingman Road, Somerville MA","Kingman Road",50,ARGENZIANO,1,99,42.379081,-71.097323,1,range_interpolation,"50 Kingman Rd",,"Somerville, MA 02143",,50,"Kingman Rd",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnb9jqkb9lufgj3c5pw8glktf5z5,
"74 Kingman Road, Somerville MA","Kingman Road",74,ARGENZIANO,1,99,42.378867,-71.09728,1,range_interpolation,"74 Kingman Rd",,"Somerville, MA 02143",,74,"Kingman Rd",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnb9jqkb9lufgj3zhul4ugv7ah63,
"1 Knapp Street, Somerville MA","Knapp Street",1,ARGENZIANO,1,99,42.382992,-71.103082,1,range_interpolation,"1 Knapp St",,"Somerville, MA 02143",,1,"Knapp St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnvwyls7tdjaqq295csahghss8tc,
"26 Knapp Street, Somerville MA","Knapp Street",26,ARGENZIANO,1,99,42.382829,-71.102854,1,rooftop,"26 Knapp St",,"Somerville, MA 02143",,26,"Knapp St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnvwyls7tdjaqq2763htvba82cb8,building_centroid
"50 Knapp Street, Somerville MA","Knapp Street",50,ARGENZIANO,1,99,42.382632,-71.102417,1,range_interpolation,"50 Knapp St",,"Somerville, MA 02143",,50,"Knapp St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnvwyls7tdjaqq26wmu5xre74qn7,
"74 Knapp Street, Somerville MA","Knapp Street",74,ARGENZIANO,1,99,42.382515,-71.102066,1,range_interpolation,"74 Knapp St",,"Somerville, MA 02143",,74,"Knapp St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnvwyls7tdjaqq2jzeyle234lgle,
"1 Lake Street, Somerville MA","Lake Street",1,ARGENZIANO,1,99,42.379931,-71.09843,0.89,nearest_rooftop_match,"4 Lake St",,"Somerville, MA 02143",,4,"Lake St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnubssghe7nn2b7hl3bj2zzvzxk8,building_centroid
"26 Lake Street, Somerville MA","Lake Street",26,ARGENZIANO,1,99,42.380039,-71.099811,1,rooftop,"26B Lake St",,"Somerville, MA 02143",,26B,"Lake St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnubssghe7nn2b7l55j39skzhnw4,building_centroid
"50 Lake Street, Somerville MA","Lake Street",50,ARGENZIANO,1,99,42.380547,-71.100392,1,range_interpolation,"50 Lake St",,"Somerville, MA 02143",,50,"Lake St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnubssghe7nn2b7vb855u7x77le3,
"74 Lake Street, Somerville MA","Lake Street",74,ARGENZIANO,1,99,42.380654,-71.100706,1,range_interpolation,"74 Lake St",,"Somerville, MA 02143",,74,"Lake St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnubssghe7nn2b7k4jfh8qt8c6ca,
"1 Landers Street, Somerville MA","Landers Street",1,ARGENZIANO,1,99,42.383455,-71.102015,1,range_interpolation,"1 Landers St",,"Somerville, MA 02143",,1,"Landers St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usn6bjvfpurbyjthlr2r3uk4827b3,
"26 Landers Street, Somerville MA","Landers Street",26,ARGENZIANO,1,99,42.383248,-71.10187,1,range_interpolation,"26 Landers St",,"Somerville, MA 02143",,26,"Landers St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usn6bjvfpurbyjth3wf7w7dzehsk5,
"50 Landers Street, Somerville MA","Landers Street",50,ARGENZIANO,1,99,42.383183,-71.101677,1,range_interpolation,"50 Landers St",,"Somerville, MA 02143",,50,"Landers St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usn6bjvfpurbyjthscydt6auaawjf,
"74 Landers Street, Somerville MA","Landers Street",74,ARGENZIANO,1,99,42.383118,-71.101484,1,range_interpolation,"74 Landers St",,"Somerville, MA 02143",,74,"Landers St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usn6bjvfpurbyjth4sm8hnrk66wf2,
"1 Laurel Avenue, Somerville MA","Laurel Avenue",1,ARGENZIANO,1,99,42.383104,-71.105187,0.95,rooftop,"1 Laurel St",,"Somerville, MA 02143",,1,"Laurel St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnbrdh7b7ly8pb8gzs8ef6ll53ff,building_centroid
"26 Laurel Avenue, Somerville MA","Laurel Avenue",26,ARGENZIANO,1,99,42.383969,-71.104976,1,rooftop,"26 Laurel Ave",,"Somerville, MA 02143",,26,"Laurel Ave",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnaacst5cbp4a28erag4x67wnxcb,building_centroid
"50 Laurel Avenue, Somerville MA","Laurel Avenue",50,ARGENZIANO,1,99,42.384224,-71.104929,1,range_interpolation,"50 Laurel Ave",,"Somerville, MA 02143",,50,"Laurel Ave",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnaacst5cbp4a28ect5nejv8z5y7,
"74 Laurel Avenue, Somerville MA","Laurel Avenue",74,ARGENZIANO,1,99,42.384264,-71.105052,1,range_interpolation,"74 Laurel Ave",,"Somerville, MA 02143",,74,"Laurel Ave",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnaacst5cbp4a28dymxdwcsxfrs7,
"1 Laurel Street, Somerville MA","Laurel Street",1,ARGENZIANO,1,99,42.383104,-71.105187,1,rooftop,"1 Laurel St",,"Somerville, MA 02143",,1,"Laurel St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnbrdh7b7ly8pb8gzs8ef6ll53ff,building_centroid
"26 Laurel Street, Somerville MA","Laurel Street",26,ARGENZIANO,1,99,42.383969,-71.10456,1,range_interpolation,"26 Laurel St",,"Somerville, MA 02143",,26,"Laurel St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnbrdh7b7ly8pb8e498bjjnx67ja,
"50 Laurel Street, Somerville MA","Laurel Street",50,ARGENZIANO,1,99,42.385172,-71.104131,1,rooftop,"50 Laurel St",,"Somerville, MA 02143",,50,"Laurel St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnbrdh7b7ly8pb8dgyutp2tybryh,building_centroid
"74 Laurel Street, Somerville MA","Laurel Street",74,ARGENZIANO,1,99,42.385077,-71.103799,1,range_interpolation,"74 Laurel St",,"Somerville, MA 02143",,74,"Laurel St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnbrdh7b7ly8pb8cg6d3x5w7ehj6,
"1 Laurel Terrace, Somerville MA","Laurel Terrace",1,ARGENZIANO,1,99,42.383104,-71.105187,0.95,rooftop,"1 Laurel St",,"Somerville, MA 02143",,1,"Laurel St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnbrdh7b7ly8pb8gzs8ef6ll53ff,building_centroid
"26 Laurel Terrace, Somerville MA","Laurel Terrace",26,ARGENZIANO,1,99,42.383997,-71.104303,1,range_interpolation,"26 Laurel Ter",,"Somerville, MA 02143",,26,"Laurel Ter",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usn2lnxbthyrck7a9p55m68ptc434,
"50 Laurel Terrace, Somerville MA","Laurel Terrace",50,ARGENZIANO,1,99,42.383902,-71.104024,1,range_interpolation,"50 Laurel Ter",,"Somerville, MA 02143",,50,"Laurel Ter",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usn2lnxbthyrck7autm2v52gumjgd,
"74 Laurel Terrace, Somerville MA","Laurel Terrace",74,ARGENZIANO,1,99,42.383808,-71.103744,1,range_interpolation,"74 Laurel Ter",,"Somerville, MA 02143",,74,"Laurel Ter",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usn2lnxbthyrck7ajv6d346l5nvla,
"1 Lawson Terrace, Somerville MA","Lawson Terrace",1,ARGENZIANO,1,99,42.384127,-71.097817,1,rooftop,"1 Lawson Ter",,"Somerville, MA 02143",,1,"Lawson Ter",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usntku6vkezw8ywb93dz653ncks29,building_centroid
"26 Lawson Terrace, Somerville MA","Lawson Terrace",26,ARGENZIANO,1,99,42.384243,-71.097919,1,range_interpolation,"26 Lawson Ter",,"Somerville, MA 02143",,26,"Lawson Ter",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usntku6vkezw8ywbm6wkpd7jpdkwf,
"50 Lawson Terrace, Somerville MA","Lawson Terrace",50,ARGENZIANO,1,99,42.384174,-71.097676,1,range_interpolation,"50 Lawson Ter",,"Somerville, MA 02143",,50,"Lawson Ter",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usntku6vkezw8ywbgmqdathxdx25e,
"74 Lawson Terrace, Somerville MA","Lawson Terrace",74,ARGENZIANO,1,99,42.384328,-71.097391,1,range_interpolation,"74 Lawson Ter",,"Somerville, MA 02143",,74,"Lawson Ter",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usntku6vkezw8ywb3j2vwueaz9vqe,
"1 Leland Street, Somerville MA","Leland Street",1,ARGENZIANO,1,99,42.379495,-71.102872,0.89,nearest_rooftop_match,"8 Leland St",,"Somerville, MA 02143",,8,"Leland St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnbqkrelj9rh295nhzb3rq9bpac2,building_centroid
"26 Leland Street, Somerville MA","Leland Street",26,ARGENZIANO,1,99,42.379352,-71.102569,1,range_interpolation,"26 Leland St",,"Somerville, MA 02143",,26,"Leland St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnbqkrelj9rh295s795cbnarmc6f,
"50 Leland Street, Somerville MA","Leland Street",50,ARGENZIANO,1,99,42.379598,-71.102456,1,range_interpolation,"50 Leland St",,"Somerville, MA 02143",,50,"Leland St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnbqkrelj9rh295z2385tuu54b65,
"74 Leland Street, Somerville MA","Leland Street",74,ARGENZIANO,1,99,42.379844,-71.102344,1,range_interpolation,"74 Leland St",,"Somerville, MA 02143",,74,"Leland St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnbqkrelj9rh295v8t3rd8u455m8,
"1 Leon Street, Somerville MA","Leon Street",1,ARGENZIANO,1,99,42.375612,-71.100749,1,range_interpolation,"1 Leon St",,"Somerville, MA 02143",,1,"Leon St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnf5az4srbkk375ku56r25nnwcyf,
"26 Leon Street, Somerville MA","Leon Street",26,ARGENZIANO,1,99,42.375828,-71.100774,1,range_interpolation,"26 Leon St",,"Somerville, MA 02143",,26,"Leon St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnf5az4srbkk375qv9s9ltnnbtza,
"50 Leon Street, Somerville MA","Leon Street",50,ARGENZIANO,1,99,42.37593,-71.100895,1,range_interpolation,"50 Leon St",,"Somerville, MA 02143",,50,"Leon St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnf5az4srbkk375ylalkmzkh6bd2,
"74 Leon Street, Somerville MA","Leon Street",74,ARGENZIANO,1,99,42.376031,-71.101016,1,range_interpolation,"74 Leon St",,"Somerville, MA 02143",,74,"Leon St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnf5az4srbkk375wa9crf7dk74th,
